Year,Rank,Firma_id,Ticker,Company,Nombre_hoy,Weight,Estado,Similitud_nombre,Fuente
2014,92,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.264,OK,1.0,Holdings SPY
2014,93,DHR,DHR,Danaher Corp.,DANAHER CORP,0.264,OK,1.0,Holdings SPY
2014,94,LYB,LYB,LyondellBasell Industries NV (Class A),LYONDELLBASELL INDU CL A,0.264,OK,0.86,Holdings SPY
2014,95,COF,COF,Capital One Financial Corp.,CAPITAL ONE FINANCIAL CORP,0.262,OK,1.0,Holdings SPY
2014,96,PSX,PSX,Phillips 66,PHILLIPS 66,0.26,OK,1.0,Holdings SPY
2014,97,MCK,MCK,McKesson Corp.,MCKESSON CORP,0.257,OK,1.0,Holdings SPY
2014,98,EMR,EMR,Emerson Electric Co.,EMERSON ELECTRIC CO,0.251,OK,1.0,Holdings SPY
2014,99,BNY,BNY,The Bank of New York Mellon Corp.,BANK OF NEW YORK MELLON CORP,0.25,MANUAL,,Holdings SPY
2014,100,SIN_DIRECTV,,DIRECTV,,0.248,SIN_FUENTE,,Holdings SPY
2015,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,3.717,OK,1.0,Holdings SPY
2015,2,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,2.092,OK,1.0,Holdings SPY
2015,3,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,1.833,OK,1.0,Holdings SPY
2015,4,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.527,OK,1.0,Holdings SPY
2015,5,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.505,OK,1.0,Holdings SPY
2015,6,BRK.B,BRK.B,"Berkshire Hathaway, Inc. (Class B)",BERKSHIRE HATHAWAY INC CL B,1.445,OK,1.0,Holdings SPY
2015,7,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.419,OK,1.0,Holdings SPY
2015,8,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.334,OK,1.0,Holdings SPY
2015,9,META,META,"Facebook, Inc. (Class A)",META PLATFORMS INC CLASS A,1.203,MANUAL,,Holdings SPY
2015,10,T,T,"AT&T, Inc.",AT+T INC,1.185,OK,1.0,Holdings SPY
2015,11,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,1.161,OK,1.0,Holdings SPY
2015,12,PG,PG,Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.154,OK,1.0,Holdings SPY
2015,13,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.145,OK,1.0,Holdings SPY
2015,14,GOOGL,GOOGL,"Alphabet, Inc. (Class A)",ALPHABET INC CL A,1.094,MANUAL,,Holdings SPY
2015,15,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,1.046,OK,1.0,Holdings SPY
2015,16,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,0.964,OK,1.0,Holdings SPY
2015,17,DIS,DIS,Walt Disney Co.,WALT DISNEY CO/THE,0.938,OK,1.0,Holdings SPY
2015,18,KO,KO,Coca-Cola Co.,COCA COLA CO/THE,0.927,MANUAL,,Holdings SPY
2015,19,C,C,"Citigroup, Inc.",CITIGROUP INC,0.882,OK,1.0,Holdings SPY
2015,20,CVX,CVX,Chevron Corp.,CHEVRON CORP,0.877,OK,1.0,Holdings SPY
2015,21,HD,HD,"Home Depot, Inc.",HOME DEPOT INC,0.876,OK,1.0,Holdings SPY
2015,22,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.851,OK,1.0,Holdings SPY
2015,23,INTC,INTC,Intel Corp.,INTEL CORP,0.847,OK,1.0,Holdings SPY
2015,24,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.822,OK,1.0,Holdings SPY
2015,25,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.819,OK,1.0,Holdings SPY
2015,26,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.804,OK,1.0,Holdings SPY
2015,27,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.789,OK,1.0,Holdings SPY
2015,28,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,0.772,OK,0.83,Holdings SPY
2015,29,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.726,OK,1.0,Holdings SPY
2015,30,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.707,OK,1.0,Holdings SPY
2015,31,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.695,OK,1.0,Holdings SPY
2015,32,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.654,OK,1.0,Holdings SPY
2015,33,CVS,CVS,CVS Health Corp.,CVS HEALTH CORP,0.635,OK,1.0,Holdings SPY
2015,34,SIN_ALLERGAN,,Allergan PLC,,0.633,SIN_FUENTE,,Holdings SPY
2015,35,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.631,OK,1.0,Holdings SPY
2015,36,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.62,OK,1.0,Holdings SPY
2015,37,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.605,MANUAL,,Holdings SPY
2015,38,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.584,OK,1.0,Holdings SPY
2015,39,MDT,MDT,Medtronic PLC,MEDTRONIC PLC,0.559,OK,1.0,Holdings SPY
2015,40,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.548,OK,1.0,Holdings SPY
2015,41,ABBV,ABBV,"AbbVie, Inc.",ABBVIE INC,0.532,OK,1.0,Holdings SPY
2015,42,MA,MA,"MasterCard, Inc. (Class A)",MASTERCARD INC   A,0.532,OK,1.0,Holdings SPY
2015,43,MMM,MMM,3M Co.,3M CO,0.523,OK,1.0,Holdings SPY
2015,44,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.517,MANUAL,,Holdings SPY
2015,45,SIN_CELGENE,,Celgene Corp.,,0.506,SIN_FUENTE,,Holdings SPY
2015,46,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.499,OK,1.0,Holdings SPY
2015,47,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.498,OK,1.0,Holdings SPY
2015,48,BA,BA,Boeing Co.,BOEING CO/THE,0.494,OK,1.0,Holdings SPY
2015,49,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.492,OK,1.0,Holdings SPY
2015,50,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.481,OK,1.0,Holdings SPY
2015,51,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.453,OK,1.0,Holdings SPY
2015,52,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.438,OK,1.0,Holdings SPY
2015,53,RTX,RTX,United Technologies Corp.,RTX CORP,0.434,MANUAL,,Holdings SPY
2015,54,AIG,AIG,"American International Group, Inc.",AMERICAN INTERNATIONAL GROUP,0.434,OK,1.0,Holdings SPY
2015,55,SIN_WALGREENS_BOOTS_ALLIANCE,,"Walgreens Boots Alliance, Inc.",,0.429,SIN_FUENTE,,Holdings SPY
2015,56,GS,GS,"Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.414,OK,1.0,Holdings SPY
2015,57,UPS,UPS,"United Parcel Service, Inc. (Class B)",UNITED PARCEL SERVICE CL B,0.408,OK,1.0,Holdings SPY
2015,58,BIIB,BIIB,"Biogen, Inc.",BIOGEN INC,0.405,OK,1.0,Holdings SPY
2015,59,USB,USB,U.S. Bancorp,US BANCORP,0.4,OK,1.0,Holdings SPY
2015,60,MDLZ,MDLZ,"Mondelez International, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.399,OK,1.0,Holdings SPY
2015,61,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.377,OK,1.0,Holdings SPY
2015,62,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.374,OK,1.0,Holdings SPY
2015,63,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.373,OK,1.0,Holdings SPY
2015,64,BKNG,BKNG,"priceline.com, Inc.",BOOKING HOLDINGS INC,0.371,MANUAL,,Holdings SPY
2015,65,ACN,ACN,Accenture PLC (Class A),ACCENTURE PLC CL A,0.362,OK,1.0,Holdings SPY
2015,66,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.353,OK,1.0,Holdings SPY
2015,67,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.349,OK,1.0,Holdings SPY
2015,68,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.338,OK,1.0,Holdings SPY
2015,69,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.337,OK,1.0,Holdings SPY
2015,70,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.331,SIN_FUENTE,,Holdings SPY
2015,71,LMT,LMT,Lockheed Martin Corp.,LOCKHEED MARTIN CORP,0.327,OK,1.0,Holdings SPY
2015,72,SIN_EXPRESS_SCRIPTS,,Express Scripts Holding Co.,,0.323,SIN_FUENTE,,Holdings SPY
2015,73,F,F,Ford Motor Co.,FORD MOTOR CO,0.312,OK,1.0,Holdings SPY
2015,74,MET,MET,"MetLife, Inc.",METLIFE INC,0.31,OK,1.0,Holdings SPY
2015,75,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.3,OK,1.0,Holdings SPY
2015,76,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.3,OK,1.0,Holdings SPY
2015,77,SIN_TIME_WARNER_CABLE,,"Time Warner Cable, Inc.",,0.299,SIN_FUENTE,,Holdings SPY
2015,78,DHR,DHR,Danaher Corp.,DANAHER CORP,0.299,OK,1.0,Holdings SPY
2015,79,KMI,KMI,"Kinder Morgan, Inc.",KINDER MORGAN INC,0.294,OK,1.0,Holdings SPY
2015,80,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.293,OK,1.0,Holdings SPY
2015,81,TGT,TGT,Target Corp.,TARGET CORP,0.292,OK,1.0,Holdings SPY
2015,82,SIN_DOW_CHEMICAL,,Dow Chemical Co.,,0.291,SIN_FUENTE,,Holdings SPY
2015,83,TMO,TMO,"Thermo Fisher Scientific, Inc.",THERMO FISHER SCIENTIFIC INC,0.287,OK,1.0,Holdings SPY
2015,84,TJX,TJX,"TJX Cos., Inc.",TJX COMPANIES INC,0.285,OK,1.0,Holdings SPY
2015,85,MS,MS,Morgan Stanley,MORGAN STANLEY,0.284,OK,1.0,Holdings SPY
2015,86,SIN_EMC,,EMC Corp.,,0.277,SIN_FUENTE,,Holdings SPY
2015,87,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.274,MANUAL,,Holdings SPY
2015,88,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.271,OK,1.0,Holdings SPY
2015,89,NEE,NEE,"NextEra Energy, Inc.",NEXTERA ENERGY INC,0.266,OK,1.0,Holdings SPY
2015,90,NFLX,NFLX,"Netflix, Inc.",NETFLIX INC,0.26,OK,1.0,Holdings SPY
2015,91,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.257,OK,0.93,Holdings SPY
2015,92,BNY,BNY,Bank of New York Mellon Corp.,BANK OF NEW YORK MELLON CORP,0.256,MANUAL,,Holdings SPY
2015,93,GM,GM,General Motors Co..,GENERAL MOTORS CO,0.256,OK,1.0,Holdings SPY
2015,94,CRM,CRM,"Salesforce.com, Inc.",SALESFORCE INC,0.255,OK,1.0,Holdings SPY
2015,95,MCK,MCK,McKesson Corp.,MCKESSON CORP,0.253,OK,1.0,Holdings SPY
2015,96,KHC,KHC,Kraft Heinz Co.,KRAFT HEINZ CO/THE,0.248,OK,1.0,Holdings SPY
2015,97,GD,GD,General Dynamics Corp.,GENERAL DYNAMICS CORP,0.247,OK,1.0,Holdings SPY
2015,98,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.246,MANUAL,,Holdings SPY
2015,99,ADBE,ADBE,"Adobe Systems, Inc.",ADOBE INC,0.242,OK,0.9,Holdings SPY
2015,100,SO,SO,Southern Co.,SOUTHERN CO/THE,0.239,OK,1.0,Holdings SPY
2016,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,3.252,OK,1.0,Holdings SPY
2016,2,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,2.397,OK,1.0,Holdings SPY
2016,3,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,1.924,OK,1.0,Holdings SPY
2016,4,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,1.761,OK,1.0,Holdings SPY
2016,5,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.728,OK,1.0,Holdings SPY
2016,6,META,META,"Facebook, Inc. Class A",META PLATFORMS INC CLASS A,1.592,MANUAL,,Holdings SPY
2016,7,BRK.B,BRK.B,"Berkshire Hathaway, Inc.Class B",BERKSHIRE HATHAWAY INC CL B,1.466,OK,1.0,Holdings SPY
2016,8,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.417,OK,1.0,Holdings SPY
2016,9,T,T,"AT&T, Inc.",AT+T INC,1.329,OK,1.0,Holdings SPY
2016,10,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.285,OK,1.0,Holdings SPY
2016,11,PG,PG,Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.28,OK,1.0,Holdings SPY
2016,12,GOOGL,GOOGL,"Alphabet, Inc. Class A",ALPHABET INC CL A,1.267,MANUAL,,Holdings SPY
2016,13,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,1.127,OK,1.0,Holdings SPY
2016,14,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.092,OK,1.0,Holdings SPY
2016,15,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.074,OK,1.0,Holdings SPY
2016,16,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.031,OK,1.0,Holdings SPY
2016,17,INTC,INTC,Intel Corp.,INTEL CORP,0.948,OK,1.0,Holdings SPY
2016,18,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.919,OK,1.0,Holdings SPY
2016,19,KO,KO,Coca-Cola Co.,COCA COLA CO/THE,0.876,MANUAL,,Holdings SPY
2016,20,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,0.856,OK,1.0,Holdings SPY
2016,21,CMCSA,CMCSA,Comcast Corp. Class A,COMCAST CORP CLASS A,0.853,OK,1.0,Holdings SPY
2016,22,HD,HD,"Home Depot, Inc.",HOME DEPOT INC,0.851,OK,1.0,Holdings SPY
2016,23,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.848,OK,1.0,Holdings SPY
2016,24,V,V,"Visa, Inc. Class A",VISA INC CLASS A SHARES,0.837,OK,1.0,Holdings SPY
2016,25,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.835,OK,1.0,Holdings SPY
2016,26,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.802,OK,1.0,Holdings SPY
2016,27,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,0.738,OK,0.83,Holdings SPY
2016,28,DIS,DIS,Walt Disney Co.,WALT DISNEY CO/THE,0.738,OK,1.0,Holdings SPY
2016,29,C,C,"Citigroup, Inc.",CITIGROUP INC,0.738,OK,1.0,Holdings SPY
2016,30,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.708,OK,1.0,Holdings SPY
2016,31,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.666,OK,1.0,Holdings SPY
2016,32,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.658,OK,1.0,Holdings SPY
2016,33,MDT,MDT,Medtronic PLC,MEDTRONIC PLC,0.637,OK,1.0,Holdings SPY
2016,34,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.632,OK,1.0,Holdings SPY
2016,35,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.585,MANUAL,,Holdings SPY
2016,36,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.581,MANUAL,,Holdings SPY
2016,37,MMM,MMM,3M Co.,3M CO,0.568,OK,1.0,Holdings SPY
2016,38,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.56,OK,1.0,Holdings SPY
2016,39,ABBV,ABBV,"AbbVie, Inc.",ABBVIE INC,0.543,OK,1.0,Holdings SPY
2016,40,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.535,OK,1.0,Holdings SPY
2016,41,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.526,OK,1.0,Holdings SPY
2016,42,MA,MA,"MasterCard, Inc. Class A",MASTERCARD INC   A,0.522,OK,1.0,Holdings SPY
2016,43,CVS,CVS,CVS Health Corp.,CVS HEALTH CORP,0.508,OK,1.0,Holdings SPY
2016,44,SIN_ALLERGAN,,Allergan PLC,,0.485,SIN_FUENTE,,Holdings SPY
2016,45,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.479,OK,1.0,Holdings SPY
2016,46,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.472,OK,1.0,Holdings SPY
2016,47,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.437,OK,1.0,Holdings SPY
2016,48,SIN_CELGENE,,Celgene Corp.,,0.431,SIN_FUENTE,,Holdings SPY
2016,49,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.422,OK,1.0,Holdings SPY
2016,50,RTX,RTX,United Technologies Corp.,RTX CORP,0.42,MANUAL,,Holdings SPY
2016,51,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.415,OK,1.0,Holdings SPY
2016,52,BA,BA,Boeing Co.,BOEING CO/THE,0.409,OK,1.0,Holdings SPY
2016,53,ACN,ACN,Accenture PLC Class A,ACCENTURE PLC CL A,0.406,OK,1.0,Holdings SPY
2016,54,UPS,UPS,"United Parcel Service, Inc.Class B",UNITED PARCEL SERVICE CL B,0.401,OK,1.0,Holdings SPY
2016,55,BKNG,BKNG,"Priceline Group, Inc.",BOOKING HOLDINGS INC,0.389,MANUAL,,Holdings SPY
2016,56,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.375,OK,1.0,Holdings SPY
2016,57,NKE,NKE,"NIKE, Inc. Class B",NIKE INC  CL B,0.373,OK,1.0,Holdings SPY
2016,58,USB,USB,US Bancorp,US BANCORP,0.371,OK,1.0,Holdings SPY
2016,59,SIN_WALGREENS_BOOTS_ALLIANCE,,"Walgreens Boots Alliance, Inc.",,0.37,SIN_FUENTE,,Holdings SPY
2016,60,AVGO,AVGO,"Broadcom, Ltd.",BROADCOM INC,0.366,OK,1.0,Holdings SPY
2016,61,BIIB,BIIB,"Biogen, Inc.",BIOGEN INC,0.365,OK,1.0,Holdings SPY
2016,62,MDLZ,MDLZ,"Mondelez International, Inc.Class A",MONDELEZ INTERNATIONAL INC A,0.362,OK,1.0,Holdings SPY
2016,63,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.355,OK,1.0,Holdings SPY
2016,64,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.352,OK,1.0,Holdings SPY
2016,65,SPG,SPG,"Simon Property Group, Inc. REIT",SIMON PROPERTY GROUP INC,0.341,OK,0.9,Holdings SPY
2016,66,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.34,OK,1.0,Holdings SPY
2016,67,TMO,TMO,"Thermo Fisher Scientific, Inc.",THERMO FISHER SCIENTIFIC INC,0.334,OK,1.0,Holdings SPY
2016,68,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.333,SIN_FUENTE,,Holdings SPY
2016,69,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.33,OK,1.0,Holdings SPY
2016,70,GS,GS,"Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.325,OK,1.0,Holdings SPY
2016,71,LMT,LMT,Lockheed Martin Corp.,LOCKHEED MARTIN CORP,0.324,OK,1.0,Holdings SPY
2016,72,AIG,AIG,"American International Group, Inc.",AMERICAN INTERNATIONAL GROUP,0.322,OK,1.0,Holdings SPY
2016,73,CHTR,CHTR,"Charter Communications, Inc.Class A",CHARTER COMMUNICATIONS INC A,0.312,OK,1.0,Holdings SPY
2016,74,DD,DD,E.I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.311,OK,0.93,Holdings SPY
2016,75,CB,CB,"Chubb, Ltd.",CHUBB LTD,0.31,OK,1.0,Holdings SPY
2016,76,SIN_DOW_CHEMICAL,,Dow Chemical Co.,,0.309,SIN_FUENTE,,Holdings SPY
2016,77,NEE,NEE,"NextEra Energy, Inc.",NEXTERA ENERGY INC,0.3,OK,1.0,Holdings SPY
2016,78,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.296,OK,1.0,Holdings SPY
2016,79,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.293,OK,1.0,Holdings SPY
2016,80,ADBE,ADBE,"Adobe Systems, Inc.",ADOBE INC,0.289,OK,0.9,Holdings SPY
2016,81,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.286,OK,1.0,Holdings SPY
2016,82,KHC,KHC,Kraft Heinz Co.,KRAFT HEINZ CO/THE,0.284,OK,1.0,Holdings SPY
2016,83,EOG,EOG,"EOG Resources, Inc.",EOG RESOURCES INC,0.283,OK,1.0,Holdings SPY
2016,84,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.276,OK,1.0,Holdings SPY
2016,85,SO,SO,Southern Co.,SOUTHERN CO/THE,0.269,OK,1.0,Holdings SPY
2016,86,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.266,OK,1.0,Holdings SPY
2016,87,TJX,TJX,"TJX Cos., Inc.",TJX COMPANIES INC,0.263,OK,1.0,Holdings SPY
2016,88,MET,MET,"MetLife, Inc.",METLIFE INC,0.26,OK,1.0,Holdings SPY
2016,89,MS,MS,Morgan Stanley,MORGAN STANLEY,0.258,OK,1.0,Holdings SPY
2016,90,AMT,AMT,American Tower Corp. REIT,AMERICAN TOWER CORP,0.256,OK,0.9,Holdings SPY
2016,91,F,F,Ford Motor Co.,FORD MOTOR CO,0.25,OK,1.0,Holdings SPY
2016,92,DHR,DHR,Danaher Corp.,DANAHER CORP,0.25,OK,1.0,Holdings SPY
2016,93,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.244,MANUAL,,Holdings SPY
2016,94,CRM,CRM,"salesforce.com, Inc.",SALESFORCE INC,0.242,OK,1.0,Holdings SPY
2016,95,PYPL,PYPL,"PayPal Holdings, Inc.",PAYPAL HOLDINGS INC,0.242,OK,1.0,Holdings SPY
2016,96,KMB,KMB,Kimberly-Clark Corp.,KIMBERLY CLARK CORP,0.241,OK,1.0,Holdings SPY
2016,97,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.239,OK,1.0,Holdings SPY
2016,98,KMI,KMI,"Kinder Morgan, Inc.",KINDER MORGAN INC,0.238,OK,1.0,Holdings SPY
2016,99,SIN_MONSANTO,,Monsanto Co.,,0.238,SIN_FUENTE,,Holdings SPY
2016,100,GD,GD,General Dynamics Corp.,GENERAL DYNAMICS CORP,0.237,OK,1.0,Holdings SPY
2017,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,3.688,OK,1.0,Holdings SPY
2017,2,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,2.658,OK,1.0,Holdings SPY
2017,3,META,META,"Facebook, Inc. Class A",META PLATFORMS INC CLASS A,1.877,MANUAL,,Holdings SPY
2017,4,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,1.776,OK,1.0,Holdings SPY
2017,5,BRK.B,BRK.B,"Berkshire Hathaway, Inc. Class B",BERKSHIRE HATHAWAY INC CL B,1.635,OK,1.0,Holdings SPY
2017,6,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.617,OK,1.0,Holdings SPY
2017,7,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,1.61,OK,1.0,Holdings SPY
2017,8,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.557,OK,1.0,Holdings SPY
2017,9,GOOGL,GOOGL,"Alphabet, Inc. Class A",ALPHABET INC CL A,1.343,MANUAL,,Holdings SPY
2017,10,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,1.152,OK,1.0,Holdings SPY
2017,11,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.141,OK,1.0,Holdings SPY
2017,12,T,T,"AT&T, Inc.",AT+T INC,1.116,OK,1.0,Holdings SPY
2017,13,PG,PG,Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.075,OK,1.0,Holdings SPY
2017,14,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.032,OK,1.0,Holdings SPY
2017,15,PFE,PFE,"Pfizer, Inc.",PFIZER INC,0.987,OK,1.0,Holdings SPY
2017,16,GE,GE,General Electric Co.,GENERAL ELECTRIC,0.97,OK,1.0,Holdings SPY
2017,17,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,0.936,OK,1.0,Holdings SPY
2017,18,C,C,"Citigroup, Inc.",CITIGROUP INC,0.918,OK,1.0,Holdings SPY
2017,19,HD,HD,"Home Depot, Inc.",HOME DEPOT INC,0.893,OK,1.0,Holdings SPY
2017,20,V,V,"Visa, Inc. Class A",VISA INC CLASS A SHARES,0.892,OK,1.0,Holdings SPY
2017,21,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.877,OK,1.0,Holdings SPY
2017,22,CMCSA,CMCSA,Comcast Corp. Class A,COMCAST CORP CLASS A,0.839,OK,1.0,Holdings SPY
2017,23,INTC,INTC,Intel Corp.,INTEL CORP,0.831,OK,1.0,Holdings SPY
2017,24,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.811,OK,1.0,Holdings SPY
2017,25,KO,KO,Coca-Cola Co.,COCA COLA CO/THE,0.802,MANUAL,,Holdings SPY
2017,26,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.799,OK,1.0,Holdings SPY
2017,27,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.78,OK,1.0,Holdings SPY
2017,28,DD,DD,"DowDuPont, Inc.",DUPONT DE NEMOURS INC,0.749,MANUAL,,Holdings SPY
2017,29,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.738,OK,1.0,Holdings SPY
2017,30,DIS,DIS,Walt Disney Co.,WALT DISNEY CO/THE,0.706,OK,1.0,Holdings SPY
2017,31,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.677,OK,1.0,Holdings SPY
2017,32,ABBV,ABBV,"AbbVie, Inc.",ABBVIE INC,0.656,OK,1.0,Holdings SPY
2017,33,BA,BA,Boeing Co.,BOEING CO/THE,0.654,OK,1.0,Holdings SPY
2017,34,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.63,OK,1.0,Holdings SPY
